source,target,weight,time
12,3,4,120
12,5,2,120
12,6,2,120
12,7,1,120
12,8,1,120
12,9,2,120
12,11,1,120
12,15,3,120
12,16,1,120
12,18,1,120
12,20,2,120
12,21,4,120
12,23,1,120
12,24,10,120
12,25,4,120
12,29,1,120
14,0,10,120
14,1,1,120
14,2,3,120
14,3,1,120
14,7,1,120
14,10,1,120
14,18,1,120
15,6,1,120
16,0,2,120
16,1,1,120
16,8,2,120
16,17,1,120
16,28,1,120
17,0,3,120
17,1,3,120
17,2,2,120
17,4,2,120
17,5,3,120
17,9,1,120
17,21,1,120
17,23,1,120
18,8,1,120
21,0,4,120
21,1,2,120
21,12,4,120
21,14,1,120
22,0,8,120
22,1,1,120
22,2,4,120
22,4,1,120
22,22,2,120
22,28,2,120
23,3,3,120
24,0,6,120
24,1,2,120
24,5,4,120
24,15,2,120
24,23,3,120
24,29,1,120
26,13,1,120
26,16,2,120
27,0,2,120
27,1,6,120
27,3,1,120
27,9,1,120
28,1,2,120
29,13,1,120
29,14,1,120
0,1,12,121
0,2,6,121
0,3,8,121
0,4,6,121
0,5,2,121
0,6,10,121
0,7,13,121
0,9,3,121
0,10,3,121
0,16,1,121
0,17,1,121
0,21,2,121
0,22,1,121
0,23,2,121
0,24,2,121
0,26,2,121
0,27,1,121
2,0,3,121
2,1,1,121
2,3,2,121
2,8,1,121
2,9,2,121
2,23,1,121
2,29,1,121
3,3,2,121
3,4,2,121
3,6,2,121
4,0,2,121
4,1,5,121
4,3,4,121
4,4,6,121
4,6,4,121
4,9,2,121
4,11,5,121
4,15,4,121
4,19,1,121
4,20,2,121
4,24,6,121
5,0,2,121
6,0,1,121
6,3,2,121
7,0,4,121
7,1,2,121
7,2,1,121
7,5,1,121
8,1,2,121
9,0,1,121
9,1,1,121
9,13,3,121
9,14,4,121
10,0,1,121
10,1,3,121
10,4,1,121
10,5,2,121
10,11,1,121
10,13,1,121
10,26,1,121
11,0,2,121
11,1,1,121
12,0,11,121
12,2,7,121
12,3,14,121
12,4,2,121
12,5,1,121
12,6,1,121
12,7,2,121
12,9,9,121
12,12,1,121
12,16,1,121
12,20,4,121
12,21,5,121
12,22,2,121
12,23,4,121
12,27,1,121
13,1,1,121
14,0,15,121
14,3,2,121
14,7,4,121
14,18,2,121
14,24,2,121
15,3,2,121
15,10,2,121
15,22,1,121
16,2,1,121
16,8,2,121
17,0,2,121
17,1,2,121
17,2,2,121
17,4,6,121
17,5,1,121
17,21,5,121
17,26,1,121
21,0,1,121
21,2,1,121
22,0,8,121
22,3,1,121
22,11,3,121
22,20,1,121
23,3,5,121
24,0,3,121
24,1,2,121
24,2,1,121
24,3,1,121
24,5,1,121
24,9,2,121
24,15,4,121
24,16,1,121
25,0,2,121
25,1,1,121
25,3,1,121
25,4,3,121
25,5,1,121
25,24,1,121
26,2,5,121
26,7,5,121
26,8,1,121
26,12,2,121
26,14,1,121
27,2,8,121
27,6,2,121
27,17,1,121
27,23,1,121
29,3,1,121
29,8,1,121
0,1,6,122
0,2,1,122
0,5,4,122
0,6,7,122
0,7,8,122
0,8,4,122
0,9,5,122
0,10,4,122
0,17,4,122
0,23,1,122
0,24,2,122
1,0,3,122
2,1,1,122
2,2,1,122
2,4,2,122
2,9,2,122
2,18,2,122
2,21,2,122
2,25,3,122
3,5,1,122
4,1,8,122
4,3,2,122
4,12,1,122
4,21,2,122
4,27,1,122
6,0,2,122
6,3,2,122
7,0,1,122
7,4,2,122
7,5,1,122
7,22,1,122
9,0,1,122
9,14,2,122
9,26,2,122
10,0,3,122
11,16,1,122
12,0,5,122
12,2,3,122
12,3,5,122
12,4,5,122
12,5,3,122
12,6,1,122
12,9,6,122
12,15,1,122
12,16,1,122
12,19,1,122
12,20,10,122
14,0,9,122
14,1,1,122
14,10,1,122
16,0,1,122
16,1,1,122
16,14,1,122
17,0,3,122
17,1,2,122
17,2,4,122
17,4,5,122
17,5,2,122
17,16,1,122
17,21,2,122
17,24,1,122
19,4,2,122
20,8,2,122
20,11,1,122
21,0,4,122
21,1,3,122
21,7,2,122
21,12,2,122
22,0,16,122
22,4,2,122
22,6,1,122
24,0,4,122
24,1,1,122
24,2,1,122
24,3,7,122
24,10,1,122
24,18,2,122
24,29,2,122
25,1,1,122
25,2,2,122
25,18,1,122
26,12,1,122
26,16,1,122
27,29,1,122
0,1,12,123
0,3,8,123
0,4,8,123
0,5,7,123
0,6,8,123
0,7,7,123
0,8,2,123
0,9,6,123
0,10,1,123
0,15,2,123
0,17,2,123
0,19,1,123
0,24,1,123
0,25,3,123
2,0,2,123
2,1,1,123
2,2,4,123
2,18,2,123
3,2,4,123
3,3,1,123
3,5,4,123
3,29,2,123
4,0,2,123
4,1,6,123
4,4,4,123
4,5,1,123
4,15,1,123
4,18,2,123
7,0,2,123
9,0,2,123
10,0,2,123
10,1,2,123
10,25,2,123
12,0,10,123
12,2,9,123
12,3,9,123
12,4,2,123
12,7,2,123
12,8,1,123
12,9,2,123
12,17,1,123
12,20,5,123
12,21,3,123
14,0,12,123
14,19,1,123
16,0,5,123
16,5,1,123
17,1,11,123
20,8,1,123
21,0,1,123
21,23,1,123
22,0,6,123
22,1,2,123
22,21,2,123
24,1,4,123
24,18,1,123
25,9,1,123
25,18,2,123
26,14,1,123
27,6,1,123
0,1,3,124
0,2,9,124
0,3,1,124
0,4,1,124
0,5,1,124
0,6,12,124
0,7,13,124
0,8,5,124
0,9,1,124
0,10,2,124
0,17,2,124
0,21,1,124
0,27,1,124
2,0,6,124
2,2,3,124
2,6,2,124
2,7,1,124
2,9,2,124
2,15,5,124
3,4,1,124
4,0,2,124
4,1,3,124
4,3,6,124
4,4,2,124
4,5,4,124
4,18,1,124
4,20,2,124
7,0,2,124
7,9,2,124
7,22,6,124
10,7,1,124
10,19,4,124
12,0,8,124
12,2,6,124
12,3,9,124
12,4,2,124
12,5,2,124
12,8,1,124
12,15,1,124
12,20,10,124
14,0,9,124
14,2,1,124
14,3,2,124
14,8,1,124
14,22,2,124
14,24,1,124
16,8,5,124
16,12,1,124
17,0,4,124
17,1,3,124
17,2,5,124
17,4,2,124
17,6,1,124
19,2,1,124
19,5,1,124
21,0,1,124
21,12,2,124
22,0,13,124
22,11,1,124
24,0,2,124
24,3,2,124
24,5,2,124
24,29,2,124
26,8,1,124
27,3,1,124
27,15,1,124
28,13,2,124
0,1,11,125
0,2,8,125
0,3,2,125
0,4,2,125
0,5,3,125
0,6,12,125
0,7,7,125
0,11,4,125
0,14,1,125
0,21,1,125
0,26,2,125
2,0,2,125
2,1,7,125
2,3,1,125
2,18,2,125
2,21,1,125
3,3,1,125
3,5,1,125
4,0,7,125
4,1,5,125
4,3,1,125
4,4,1,125
4,6,4,125
4,9,2,125
4,10,1,125
4,18,2,125
4,20,4,125
4,23,1,125
6,10,1,125
7,0,2,125
7,1,1,125
7,2,2,125
7,22,3,125
9,2,1,125
9,13,2,125
9,14,2,125
9,17,2,125
9,19,1,125
10,0,1,125
10,11,3,125
10,16,1,125
11,5,1,125
12,0,4,125
12,2,13,125
12,3,6,125
12,4,2,125
12,5,1,125
12,7,3,125
12,9,1,125
12,14,2,125
12,15,4,125
12,16,6,125
12,20,5,125
12,23,1,125
12,29,2,125
13,6,1,125
14,0,6,125
14,1,1,125
14,5,1,125
14,29,1,125
15,3,2,125
16,0,2,125
16,4,2,125
17,0,1,125
17,1,3,125
17,2,1,125
17,4,1,125
17,5,4,125
17,21,2,125
18,0,1,125
19,0,6,125
19,1,1,125
19,29,1,125
20,26,1,125
21,7,1,125
21,18,2,125
22,0,16,125
22,5,2,125
24,0,4,125
24,3,1,125
24,5,2,125
24,7,2,125
24,9,1,125
24,19,2,125
24,20,2,125
25,2,2,125
25,4,2,125
25,29,2,125
26,0,2,125
26,8,1,125
26,28,1,125
27,2,2,125
27,4,2,125
27,8,1,125
27,23,5,125
29,28,2,125
0,1,8,126
0,2,14,126
0,3,2,126
0,4,3,126
0,5,2,126
0,6,22,126
0,7,29,126
0,9,4,126
0,10,4,126
0,12,2,126
0,16,1,126
0,21,1,126
0,24,5,126
0,26,1,126
0,27,3,126
1,0,2,126
2,1,3,126
2,2,1,126
2,3,5,126
2,6,1,126
2,11,1,126
2,15,2,126
2,17,3,126
2,18,1,126
2,20,2,126
2,24,2,126
2,29,2,126
3,1,2,126
3,2,1,126
3,4,2,126
3,5,1,126
4,0,12,126
4,1,14,126
4,3,2,126
4,4,4,126
4,5,5,126
4,6,2,126
4,9,1,126
4,11,2,126
4,15,2,126
4,21,1,126
6,0,4,126
6,3,1,126
6,6,1,126
7,0,10,126
7,5,2,126
7,9,1,126
7,22,1,126
7,24,1,126
8,5,1,126
9,0,2,126
9,7,1,126
9,9,4,126
9,11,1,126
9,14,1,126
9,19,2,126
10,0,3,126
10,11,3,126
10,13,2,126
10,19,3,126
10,28,2,126
11,3,2,126
12,0,11,126
12,2,11,126
12,3,14,126
12,4,9,126
12,5,2,126
12,7,4,126
12,10,2,126
12,16,2,126
12,18,1,126
12,20,3,126
12,21,5,126
12,23,2,126
12,24,1,126
12,25,2,126
14,0,18,126
14,3,2,126
14,4,2,126
14,24,4,126
15,0,2,126
16,3,1,126
16,13,1,126
16,16,1,126
16,26,1,126
17,0,2,126
17,1,8,126
17,2,10,126
17,4,4,126
17,5,3,126
17,19,1,126
17,21,2,126
17,24,2,126
17,26,2,126
18,8,2,126
18,11,1,126
18,14,1,126
19,0,7,126
19,4,1,126
19,29,1,126
20,8,2,126
21,0,1,126
21,14,2,126
22,0,23,126
22,1,2,126
22,15,2,126
22,17,1,126
24,0,3,126
24,2,5,126
24,3,4,126
24,6,1,126
24,18,2,126
24,23,2,126
24,24,2,126
25,2,2,126
25,4,1,126
25,5,2,126
25,6,1,126
25,24,1,126
26,2,1,126
26,8,1,126
26,9,2,126
26,14,1,126
27,0,4,126
27,2,2,126
27,6,3,126
27,23,1,126
28,0,1,126
28,8,1,126
29,0,1,126
29,19,1,126
29,28,1,126
0,1,14,127
0,2,13,127
0,3,6,127
0,4,1,127
0,5,2,127
0,6,13,127
0,7,25,127
0,8,4,127
0,10,2,127
0,13,1,127
0,16,2,127
0,17,3,127
0,20,6,127
0,24,3,127
0,26,2,127
2,1,3,127
2,3,2,127
2,4,5,127
2,9,2,127
2,18,1,127
3,1,1,127
3,9,2,127
4,0,14,127
4,1,10,127
4,3,2,127
4,4,1,127
4,6,1,127
4,7,2,127
4,9,2,127
4,10,1,127
4,18,4,127
4,20,1,127
4,23,4,127
5,6,1,127
6,0,1,127
6,6,1,127
7,0,1,127
7,2,2,127
7,4,1,127
7,20,1,127
9,2,5,127
9,6,1,127
9,11,2,127
9,13,4,127
9,29,2,127
10,0,7,127
10,28,1,127
11,9,2,127
12,0,14,127
12,2,12,127
12,3,13,127
12,4,1,127
12,5,5,127
12,7,1,127
12,9,1,127
12,12,3,127
12,14,2,127
12,15,2,127
12,19,2,127
12,20,4,127
12,21,8,127
12,24,2,127
12,26,1,127
13,16,1,127
13,24,2,127
14,0,10,127
14,1,1,127
14,2,1,127
14,3,3,127
14,8,1,127
14,9,1,127
14,24,17,127
16,0,1,127
16,1,1,127
16,8,3,127
17,0,1,127
17,1,11,127
17,2,7,127
17,4,1,127
17,5,5,127
17,6,3,127
17,9,3,127
17,20,2,127
17,21,2,127
17,24,1,127
18,0,2,127
18,8,1,127
18,26,1,127
19,0,4,127
20,8,2,127
20,19,1,127
20,26,1,127
21,0,2,127
21,24,1,127
21,25,1,127
21,28,3,127
22,0,24,127
22,4,1,127
22,15,2,127
22,17,2,127
24,0,2,127
24,1,7,127
24,2,2,127
24,25,1,127
25,0,2,127
25,4,2,127
25,16,1,127
25,24,1,127
26,5,1,127
26,8,1,127
26,13,1,127
26,14,2,127
27,0,2,127
27,1,1,127
27,6,17,127
27,13,2,127
27,23,1,127
28,0,1,127
29,0,3,127
29,3,2,127
29,8,1,127
29,24,1,127
29,28,2,127
0,1,12,128
0,2,17,128
0,3,7,128
0,4,3,128
0,5,2,128
0,6,21,128
0,7,16,128
0,8,11,128
0,9,2,128
0,10,4,128
0,17,2,128
0,18,4,128
0,19,2,128
0,21,4,128
0,24,4,128
0,25,1,128
0,27,1,128
2,1,10,128
2,2,1,128
2,9,3,128
2,23,1,128
2,28,2,128
2,29,4,128
3,1,2,128
3,2,4,128
3,14,1,128
3,16,1,128
3,28,1,128
4,0,4,128
4,1,4,128
4,3,6,128
4,5,4,128
4,9,3,128
4,15,1,128
4,20,2,128
6,0,4,128
6,6,2,128
7,0,2,128
7,2,1,128
7,20,2,128
7,22,2,128
8,16,1,128
9,11,1,128
9,14,2,128
9,24,1,128
10,0,1,128
10,19,1,128
10,27,1,128
10,28,1,128
11,0,2,128
12,0,11,128
12,2,9,128
12,3,23,128
12,4,5,128
12,5,11,128
12,9,2,128
12,18,1,128
12,19,1,128
12,20,2,128
12,21,4,128
12,23,2,128
12,24,1,128
14,0,13,128
14,3,1,128
14,7,1,128
14,14,1,128
14,24,1,128
14,26,1,128
15,0,5,128
16,0,2,128
16,1,2,128
16,7,2,128
16,14,2,128
17,0,2,128
17,1,9,128
17,2,8,128
17,4,2,128
17,15,2,128
17,21,8,128
17,24,1,128
18,26,1,128
19,0,6,128
20,13,2,128
20,19,2,128
20,24,1,128
20,26,1,128
21,0,2,128
21,1,1,128
21,5,2,128
21,12,1,128
21,19,1,128
21,23,1,128
22,0,15,128
22,1,4,128
22,11,2,128
22,19,1,128
23,0,3,128
23,21,1,128
24,0,1,128
24,1,4,128
24,2,4,128
24,3,1,128
24,5,1,128
24,23,2,128
24,24,2,128
25,4,2,128
25,17,1,128
25,25,3,128
26,8,2,128
27,0,2,128
27,2,1,128
27,4,5,128
27,6,1,128
28,14,1,128
29,1,1,128
29,6,1,128
29,27,1,128
0,1,11,129
0,2,9,129
0,4,5,129
0,5,14,129
0,6,26,129
0,7,32,129
0,8,1,129
0,10,1,129
0,11,2,129
0,12,1,129
0,14,2,129
0,16,1,129
0,17,4,129
0,19,3,129
0,22,1,129
0,24,2,129
0,27,1,129
0,29,2,129
2,0,9,129
2,1,10,129
2,2,12,129
2,3,3,129
2,4,2,129
2,7,1,129
2,9,4,129
2,16,2,129
2,18,1,129
2,23,1,129
2,29,3,129
3,1,1,129
3,4,6,129
3,5,1,129
4,0,7,129
4,1,6,129
4,3,7,129
4,4,1,129
4,5,9,129
4,14,1,129
4,15,2,129
4,28,1,129
5,1,3,129
5,22,1,129
6,0,2,129
7,0,2,129
7,2,1,129
7,6,2,129
7,17,1,129
7,22,2,129
7,24,1,129
9,4,1,129
9,7,1,129
9,13,3,129
9,17,2,129
9,19,2,129
9,26,1,129
10,11,2,129
10,12,1,129
10,14,3,129
10,26,1,129
11,1,1,129
11,25,2,129
12,0,10,129
12,2,10,129
12,3,9,129
12,4,5,129
12,5,6,129
12,6,1,129
12,7,1,129
12,9,4,129
12,14,1,129
12,17,1,129
12,18,1,129
12,20,3,129
12,21,3,129
12,24,1,129
12,27,1,129
12,29,1,129
13,0,2,129
14,0,15,129
14,1,2,129
14,11,1,129
14,27,1,129
15,3,2,129
15,13,1,129
16,0,5,129
16,1,1,129
16,12,1,129
16,28,6,129
17,1,9,129
17,2,5,129
17,4,1,129
17,6,4,129
17,15,1,129
17,16,1,129
17,19,1,129
17,21,8,129
18,5,2,129
18,19,6,129
19,1,1,129
21,0,1,129
21,8,1,129
22,0,16,129
22,1,3,129
22,5,1,129
22,21,1,129
23,0,7,129
24,0,2,129
24,1,4,129
24,3,2,129
24,12,1,129
24,18,6,129
24,25,2,129
25,1,1,129
25,13,1,129
25,15,1,129
25,25,1,129
26,14,1,129
26,24,1,129
27,0,5,129
27,1,1,129
27,2,1,129
27,8,1,129
27,10,1,129
27,12,1,129
27,23,1,129
28,2,2,129
29,2,1,129
29,27,1,129
0,1,11,130
0,2,14,130
0,3,2,130
0,4,7,130
0,5,1,130
0,6,5,130
0,7,16,130
0,9,1,130
0,10,2,130
0,14,2,130
0,15,2,130
0,19,2,130
0,20,2,130
0,21,1,130
0,24,1,130
0,27,5,130
2,0,9,130
2,1,2,130
2,2,2,130
2,3,3,130
2,4,4,130
2,9,4,130
2,15,1,130
2,18,4,130
2,23,2,130
2,25,1,130
2,29,1,130
3,4,2,130
3,5,7,130
3,21,1,130
3,29,1,130
4,0,4,130
4,1,7,130
4,3,10,130
4,4,1,130
4,5,4,130
4,6,1,130
4,15,1,130
4,18,1,130
5,3,1,130
6,0,1,130
7,3,2,130
7,5,2,130
7,20,3,130
9,2,1,130
9,8,1,130
9,11,3,130
10,0,2,130
10,4,2,130
10,13,4,130
10,17,2,130
10,19,1,130
11,0,1,130
11,1,2,130
12,0,9,130
12,2,7,130
12,3,26,130
12,4,3,130
12,5,4,130
12,6,1,130
12,9,8,130
12,18,1,130
12,20,4,130
12,21,5,130
12,24,2,130
12,25,2,130
12,27,1,130
14,0,12,130
14,2,1,130
14,3,2,130
14,5,2,130
14,10,2,130
14,12,1,130
15,0,1,130
15,3,1,130
15,6,2,130
16,0,3,130
16,8,2,130
16,14,1,130
17,0,1,130
17,1,3,130
17,2,14,130
17,4,2,130
17,6,1,130
17,21,4,130
18,8,1,130
18,17,1,130
18,27,4,130
19,0,2,130
20,19,5,130
21,0,6,130
21,3,1,130
21,13,1,130
21,27,2,130
22,0,13,130
22,10,1,130
22,19,2,130
23,1,3,130
23,3,1,130
23,5,2,130
24,0,4,130
24,1,1,130
24,2,1,130
24,7,2,130
24,9,1,130
24,18,3,130
24,24,1,130
24,26,1,130
24,29,3,130
25,9,1,130
26,8,2,130
26,13,1,130
27,0,1,130
27,4,1,130
27,21,1,130
29,12,1,130
29,28,1,130
0,1,10,131
0,2,16,131
0,3,8,131
0,4,1,131
0,5,4,131
0,6,18,131
0,7,22,131
0,10,1,131
0,11,3,131
0,19,1,131
0,20,1,131
0,24,1,131
0,26,2,131
0,27,3,131
1,22,1,131
2,0,3,131
2,1,6,131
2,2,2,131
2,3,1,131
2,4,1,131
2,9,3,131
2,18,1,131
2,29,1,131
3,0,1,131
3,2,2,131
3,4,2,131
4,0,14,131
4,1,9,131
4,3,8,131
4,4,2,131
4,5,2,131
4,7,2,131
4,8,1,131
4,15,1,131
4,18,1,131
4,24,1,131
5,3,1,131
6,0,1,131
6,6,4,131
7,0,4,131
7,1,2,131
7,4,1,131
7,6,1,131
7,9,1,131
7,15,1,131
8,9,2,131
8,24,1,131
9,1,3,131
10,0,2,131
10,5,1,131
10,18,1,131
10,19,1,131
11,0,4,131
12,0,7,131
12,2,18,131
12,3,11,131
12,4,1,131
12,5,9,131
12,7,3,131
12,9,5,131
12,16,2,131
12,18,2,131
12,20,10,131
12,21,3,131
12,22,1,131
12,25,2,131
12,29,3,131
14,0,13,131
14,3,1,131
14,4,1,131
16,0,3,131
16,2,2,131
16,8,1,131
16,13,1,131
16,28,1,131
17,0,5,131
17,1,5,131
17,2,6,131
17,5,1,131
17,20,1,131
17,21,1,131
18,17,1,131
18,26,1,131
19,18,2,131
21,0,3,131
21,1,2,131
21,2,1,131
21,6,1,131
21,7,2,131
21,8,1,131
21,28,2,131
22,0,23,131
22,1,2,131
22,2,2,131
23,1,4,131
23,24,1,131
24,1,2,131
24,2,3,131
24,5,2,131
24,16,1,131
24,18,2,131
24,20,5,131
24,23,1,131
24,25,2,131
24,26,2,131
25,2,1,131
25,4,3,131
25,15,1,131
25,25,1,131
26,0,2,131
26,26,2,131
26,28,3,131
27,0,3,131
27,2,2,131
27,3,1,131
27,23,3,131
28,0,2,131
28,13,1,131
28,14,2,131
28,17,1,131
29,0,2,131
29,11,3,131
29,13,1,131
0,1,13,132
0,2,9,132
0,3,4,132
0,4,3,132
0,5,6,132
0,6,24,132
0,7,22,132
0,8,3,132
0,9,2,132
0,11,2,132
0,13,1,132
0,16,1,132
0,27,3,132
1,10,1,132
2,0,5,132
2,1,3,132
2,3,1,132
2,4,5,132
2,9,2,132
2,18,3,132
2,25,1,132
2,29,1,132
3,0,2,132
3,2,2,132
3,4,3,132
3,5,2,132
3,6,2,132
3,9,1,132
4,0,6,132
4,1,4,132
4,3,5,132
4,4,1,132
4,5,2,132
4,9,4,132
4,15,3,132
4,16,2,132
4,18,1,132
4,22,1,132
6,0,1,132
6,4,2,132
7,0,2,132
7,21,3,132
7,22,2,132
9,3,1,132
9,14,1,132
9,23,2,132
9,28,2,132
10,0,1,132
10,14,1,132
10,19,2,132
10,26,1,132
11,6,2,132
11,11,1,132
11,27,2,132
12,0,10,132
12,2,9,132
12,3,18,132
12,4,1,132
12,5,6,132
12,6,1,132
12,7,2,132
12,9,1,132
12,16,2,132
12,17,2,132
12,18,2,132
12,19,1,132
12,20,7,132
12,21,2,132
12,28,3,132
13,0,1,132
14,0,10,132
14,1,4,132
14,8,2,132
14,18,2,132
15,0,2,132
16,1,1,132
16,2,1,132
16,8,2,132
16,13,2,132
16,14,3,132
16,17,3,132
16,23,1,132
16,28,1,132
17,0,6,132
17,1,8,132
17,2,8,132
17,4,2,132
17,9,2,132
17,16,2,132
17,18,1,132
17,20,1,132
18,2,3,132
18,11,2,132
18,19,1,132
19,5,1,132
20,28,1,132
21,0,1,132
21,1,2,132
22,0,30,132
22,1,1,132
22,2,2,132
22,6,1,132
22,18,2,132
22,21,1,132
22,27,1,132
23,2,3,132
24,0,2,132
24,1,2,132
24,2,3,132
24,3,1,132
24,5,1,132
24,8,2,132
24,18,3,132
25,0,1,132
25,4,2,132
25,9,2,132
25,18,1,132
26,0,1,132
26,19,1,132
26,28,2,132
27,0,1,132
27,23,2,132
29,11,1,132
29,14,1,132
0,1,12,133
0,2,19,133
0,3,1,133
0,4,8,133
0,5,6,133
0,6,12,133
0,7,26,133
0,8,2,133
0,9,1,133
0,10,2,133
0,12,2,133
0,13,2,133
0,16,1,133
0,17,1,133
0,19,1,133
0,20,1,133
0,22,1,133
1,0,4,133
1,22,2,133
2,0,3,133
2,1,3,133
2,2,4,133
2,3,6,133
2,4,4,133
2,7,1,133
2,9,5,133
2,10,1,133
2,15,1,133
2,29,7,133
3,0,2,133
3,3,1,133
3,4,1,133
3,5,1,133
3,29,1,133
4,0,10,133
4,1,12,133
4,3,6,133
4,4,5,133
4,5,4,133
4,7,1,133
4,8,1,133
4,9,4,133
4,15,2,133
4,16,1,133
4,18,1,133
4,21,1,133
4,22,1,133
4,23,1,133
4,27,3,133
5,8,2,133
6,0,4,133
6,10,2,133
7,0,2,133
7,3,1,133
7,21,4,133
7,22,3,133
9,0,2,133
9,8,1,133
9,11,2,133
9,14,1,133
9,28,2,133
10,0,4,133
10,19,1,133
11,11,1,133
12,0,19,133
12,2,10,133
12,3,15,133
12,4,3,133
12,13,3,133
12,15,2,133
12,20,4,133
12,23,1,133
12,24,1,133
12,29,1,133
14,0,19,133
14,10,1,133
14,11,4,133
16,4,1,133
16,8,2,133
16,13,1,133
17,0,4,133
17,1,8,133
17,2,10,133
17,5,2,133
17,9,1,133
17,10,2,133
17,18,1,133
17,21,1,133
18,1,2,133
18,8,3,133
18,12,4,133
18,13,1,133
19,1,2,133
19,25,2,133
20,0,1,133
20,16,1,133
21,1,2,133
21,8,2,133
21,12,1,133
21,19,2,133
22,0,21,133
22,2,1,133
22,6,2,133
22,12,1,133
22,19,1,133
24,0,8,133
24,1,1,133
24,2,4,133
24,3,1,133
24,5,4,133
24,10,1,133
24,19,1,133
24,26,1,133
24,27,1,133
25,0,1,133
25,1,1,133
25,2,1,133
25,5,1,133
25,11,2,133
26,1,2,133
26,13,1,133
26,17,2,133
26,23,4,133
26,25,1,133
27,0,5,133
27,3,1,133
27,11,2,133
27,16,2,133
28,0,1,133
28,1,1,133
29,14,1,133
29,16,2,133
29,27,2,133
0,1,13,134
0,2,18,134
0,3,1,134
0,4,14,134
0,5,2,134
0,6,13,134
0,7,26,134
0,8,7,134
0,10,1,134
0,11,1,134
0,14,5,134
0,15,3,134
0,16,2,134
0,17,3,134
0,18,1,134
0,20,1,134
0,22,2,134
0,23,1,134
0,27,5,134
1,0,6,134
1,10,2,134
2,0,2,134
2,1,3,134
2,2,3,134
2,3,3,134
2,4,2,134
2,9,4,134
2,29,2,134
3,2,5,134
3,9,2,134
4,0,17,134
4,1,10,134
4,3,17,134
4,4,3,134
4,7,2,134
4,8,3,134
4,21,1,134
6,0,1,134
6,3,2,134
7,0,1,134
7,3,1,134
7,4,1,134
7,6,1,134
7,17,1,134
7,21,1,134
7,22,2,134
9,3,1,134
9,13,2,134
9,14,2,134
10,0,2,134
10,1,1,134
10,11,2,134
10,12,1,134
10,18,3,134
10,26,1,134
11,4,2,134
12,0,8,134
12,2,11,134
12,3,14,134
12,4,10,134
12,5,6,134
12,7,2,134
12,9,1,134
12,11,1,134
12,13,1,134
12,14,1,134
12,15,2,134
12,16,4,134
12,20,2,134
12,21,1,134
12,29,2,134
13,0,1,134
14,0,6,134
14,1,3,134
14,3,3,134
14,5,1,134
14,7,1,134
16,0,1,134
16,3,2,134
16,7,1,134
16,14,1,134
16,27,3,134
17,0,1,134
17,1,4,134
17,2,13,134
17,4,5,134
17,5,4,134
17,6,1,134
17,9,1,134
17,10,1,134
17,12,1,134
17,18,1,134
17,19,2,134
17,21,1,134
17,22,1,134
17,29,2,134
21,0,2,134
21,27,1,134
22,0,19,134
22,2,1,134
22,3,1,134
22,6,2,134
22,20,2,134
22,22,2,134
22,24,2,134
23,23,2,134
24,0,7,134
24,1,7,134
24,2,4,134
24,3,3,134
24,6,1,134
24,18,1,134
24,23,1,134
25,5,2,134
25,9,2,134
25,25,1,134
25,27,1,134
26,8,2,134
26,12,3,134
26,13,1,134
27,3,1,134
27,25,1,134
28,0,2,134
28,14,1,134
29,11,1,134
29,14,1,134
29,16,1,134
0,1,18,135
0,2,18,135
0,4,7,135
0,5,2,135
0,6,15,135
0,7,29,135
0,8,1,135
0,10,4,135
0,15,1,135
0,16,1,135
0,17,1,135
0,19,2,135
0,25,1,135
0,27,1,135
1,0,1,135
2,0,2,135
2,1,2,135
2,2,3,135
2,3,1,135
2,9,2,135
2,14,2,135
2,15,2,135
2,18,2,135
2,21,5,135
2,25,3,135
2,29,2,135
3,0,2,135
3,2,1,135
3,4,2,135
3,29,2,135
4,0,18,135
4,1,3,135
4,3,7,135
4,4,3,135
4,5,2,135
4,7,1,135
4,18,4,135
4,21,4,135
5,4,1,135
6,0,1,135
6,2,2,135
6,6,1,135
7,0,5,135
7,2,1,135
7,3,1,135
7,21,4,135
7,22,2,135
8,4,2,135
9,0,1,135
9,11,2,135
9,13,3,135
9,14,2,135
9,24,1,135
9,26,2,135
10,0,1,135
10,6,2,135
10,27,2,135
11,1,1,135
11,3,1,135
12,0,9,135
12,2,6,135
12,3,8,135
12,4,7,135
12,5,3,135
12,6,2,135
12,9,4,135
12,16,1,135
12,18,1,135
12,20,1,135
12,21,1,135
12,23,3,135
12,24,1,135
12,28,2,135
12,29,1,135
13,5,2,135
13,16,1,135
14,0,9,135
14,1,2,135
14,7,1,135
14,10,1,135
14,16,1,135
15,1,1,135
16,0,3,135
16,7,1,135
16,8,4,135
16,11,3,135
17,0,2,135
17,1,7,135
17,2,5,135
17,4,1,135
17,5,7,135
17,6,2,135
17,7,1,135
17,12,2,135
17,21,2,135
17,29,1,135
18,1,1,135
18,14,2,135
19,3,1,135
19,4,1,135
20,8,1,135
21,0,2,135
21,11,2,135
22,0,31,135
22,1,2,135
22,2,1,135
22,6,1,135
22,10,2,135
23,1,1,135
23,3,2,135
24,0,4,135
24,1,4,135
24,2,4,135
24,3,1,135
24,9,4,135
24,18,3,135
24,24,2,135
24,26,2,135
25,1,1,135
25,2,4,135
25,5,3,135
25,7,2,135
25,24,2,135
26,0,1,135
26,12,1,135
26,13,1,135
26,14,2,135
27,9,1,135
27,12,1,135
