12,2,8,2
12,3,4,2
12,4,2,2
12,5,2,2
12,6,2,2
12,7,1,2
12,11,5,2
12,18,2,2
12,20,4,2
12,21,2,2
14,0,15,2
14,1,2,2
14,7,2,2
14,9,2,2
14,11,1,2
14,18,1,2
15,0,4,2
16,11,1,2
16,13,2,2
16,14,2,2
17,0,5,2
17,1,7,2
17,2,12,2
17,4,5,2
17,6,1,2
17,21,4,2
17,24,2,2
18,8,1,2
18,19,4,2
21,0,4,2
21,12,1,2
21,14,2,2
22,0,13,2
22,3,1,2
22,5,1,2
24,0,4,2
24,1,1,2
24,3,5,2
24,18,3,2
24,21,2,2
24,24,2,2
0,1,15,3
0,2,1,3
0,3,10,3
0,4,5,3
0,6,6,3
0,7,15,3
0,8,5,3
0,11,1,3
0,12,1,3
0,13,2,3
0,14,1,3
0,16,1,3
0,17,10,3
0,19,4,3
0,20,1,3
0,23,6,3
0,24,1,3
2,0,4,3
2,2,1,3
2,9,5,3
2,17,3,3
2,18,2,3
2,23,1,3
3,0,1,3
3,1,1,3
3,2,3,3
3,3,1,3
3,5,2,3
3,17,3,3
4,0,2,3
4,1,7,3
4,3,1,3
4,4,4,3
4,6,2,3
4,9,1,3
4,15,3,3
4,18,3,3
6,0,1,3
6,6,1,3
7,0,7,3
7,3,2,3
7,22,2,3
7,23,1,3
9,8,1,3
9,13,2,3
9,19,3,3
10,0,4,3
10,11,1,3
10,12,1,3
10,15,1,3
10,17,2,3
11,0,1,3
11,19,2,3
12,0,11,3
12,2,11,3
12,3,14,3
12,4,11,3
12,5,1,3
12,9,3,3
12,10,2,3
12,17,3,3
12,20,5,3
12,21,2,3
12,23,2,3
12,24,1,3
14,0,6,3
14,1,3,3
14,2,1,3
15,22,1,3
16,0,4,3
16,12,3,3
16,14,2,3
16,24,6,3
17,0,4,3
17,1,7,3
17,2,3,3
17,5,2,3
17,9,3,3
17,10,4,3
17,15,2,3
17,19,1,3
17,21,2,3
17,23,1,3
18,0,1,3
18,11,2,3
18,12,1,3
18,14,2,3
19,0,2,3
21,0,6,3
21,5,3,3
21,7,4,3
21,8,4,3
21,13,2,3
21,18,3,3
22,0,8,3
22,3,1,3
22,9,1,3
22,17,3,3
23,0,2,3
23,24,2,3
24,0,4,3
24,1,10,3
24,2,2,3
24,3,3,3
24,5,3,3
0,1,9,4
0,2,9,4
0,3,1,4
0,4,5,4
0,5,2,4
0,6,17,4
0,7,9,4
0,8,5,4
0,9,4,4
0,11,4,4
0,16,1,4
0,18,1,4
0,19,2,4
0,20,2,4
0,23,5,4
0,24,2,4
1,0,2,4
1,6,2,4
1,10,1,4
1,22,2,4
2,0,1,4
2,2,1,4
2,7,1,4
2,9,1,4
2,15,2,4
2,18,4,4
2,23,1,4
3,0,1,4
3,4,3,4
3,11,3,4
4,0,6,4
4,1,2,4
4,3,3,4
4,5,1,4
4,7,1,4
4,9,2,4
5,0,1,4
7,0,4,4
7,5,3,4
7,7,2,4
7,15,2,4
7,22,4,4
9,0,1,4
9,13,4,4
9,14,4,4
10,0,2,4
10,9,1,4
10,11,2,4
10,14,1,4
11,17,1,4
12,0,7,4
12,2,3,4
12,3,2,4
12,4,2,4
12,9,1,4
12,13,1,4
12,14,1,4
12,16,3,4
12,18,1,4
12,20,9,4
12,21,2,4
14,0,11,4
14,7,1,4
16,0,2,4
16,1,1,4
16,7,1,4
16,12,1,4
16,17,1,4
16,24,3,4
17,0,1,4
17,1,2,4
17,2,1,4
18,0,2,4
18,8,3,4
18,14,2,4
18,19,1,4
19,0,1,4
19,7,2,4
20,14,1,4
21,19,1,4
22,0,18,4
22,1,1,4
22,2,1,4
22,4,1,4
22,6,1,4
22,10,2,4
22,19,1,4
23,1,1,4
23,3,1,4
24,0,3,4
24,1,1,4
24,2,3,4
24,18,2,4
24,21,3,4
0,1,10,5
0,2,6,5
0,3,6,5
0,4,4,5
0,5,7,5
0,6,18,5
0,7,22,5
0,8,12,5
0,9,5,5
0,10,2,5
0,14,2,5
0,16,2,5
0,17,1,5
0,19,4,5
0,20,2,5
0,22,1,5
0,23,10,5
1,0,2,5
1,10,1,5
1,16,1,5
2,0,5,5
2,1,7,5
2,2,2,5
2,3,1,5
2,4,1,5
2,8,1,5
2,15,1,5
2,18,2,5
3,1,2,5
3,5,1,5
3,11,3,5
3,12,2,5
3,14,1,5
3,21,2,5
3,24,1,5
4,0,6,5
4,1,7,5
4,3,2,5
4,4,2,5
4,5,2,5
4,11,2,5
4,14,1,5
4,18,1,5
4,20,1,5
4,21,2,5
6,0,2,5
6,6,2,5
7,0,5,5
7,2,2,5
7,4,2,5
7,6,3,5
7,9,2,5
7,21,1,5
7,22,7,5
9,3,2,5
9,13,6,5
9,14,5,5
9,18,2,5
9,19,1,5
10,0,11,5
10,3,2,5
10,9,1,5
10,19,1,5
11,0,1,5
11,2,1,5
12,0,12,5
12,2,18,5
12,3,15,5
12,4,4,5
12,5,7,5
12,6,1,5
12,9,4,5
12,13,2,5
12,17,1,5
12,18,2,5
12,20,12,5
12,21,2,5
13,0,2,5
14,0,15,5
14,1,3,5
14,4,5,5
14,10,3,5
16,0,2,5
16,3,2,5
16,8,1,5
16,11,1,5
17,0,2,5
17,1,7,5
17,2,1,5
17,5,1,5
17,8,2,5
17,9,2,5
17,12,2,5
17,21,2,5
17,22,2,5
17,23,1,5
18,0,3,5
18,1,2,5
18,5,2,5
18,14,1,5
18,17,1,5
18,19,3,5
19,4,2,5
20,8,2,5
20,14,4,5
20,19,1,5
21,0,1,5
21,1,1,5
21,2,2,5
21,4,3,5
21,7,2,5
21,12,1,5
22,0,19,5
22,2,1,5
22,6,1,5
22,11,1,5
22,17,1,5
24,0,2,5
24,1,3,5
24,3,1,5
24,5,1,5
24,6,3,5
24,9,3,5
24,10,2,5
24,16,1,5
24,17,3,5
24,20,2,5
0,1,20,6
0,2,9,6
0,3,8,6
0,4,9,6
0,5,5,6
0,6,18,6
0,7,35,6
0,8,7,6
0,9,3,6
0,10,5,6
0,13,4,6
0,14,2,6
0,16,2,6
0,17,2,6
0,20,1,6
0,21,2,6
0,23,7,6
1,7,2,6
2,0,7,6
2,1,2,6
2,2,7,6
2,3,1,6
2,4,1,6
2,9,4,6
2,10,1,6
2,16,3,6
2,18,5,6
2,21,2,6
2,23,3,6
3,0,4,6
3,2,5,6
3,5,2,6
3,21,1,6
3,22,2,6
4,0,7,6
4,1,7,6
4,3,5,6
4,4,5,6
4,5,4,6
4,8,1,6
4,9,2,6
4,15,1,6
4,18,4,6
4,20,2,6
4,23,3,6
4,24,2,6
5,0,2,6
6,0,1,6
7,0,8,6
7,4,1,6
7,6,3,6
7,21,1,6
7,22,4,6
7,23,2,6
7,24,3,6
9,8,5,6
9,9,2,6
9,10,1,6
9,13,4,6
9,23,1,6
10,0,8,6
10,5,3,6
10,6,1,6
10,9,2,6
10,11,1,6
10,12,2,6
10,16,1,6
10,24,3,6
11,1,1,6
11,10,2,6
11,13,1,6
12,0,21,6
12,2,16,6
12,3,20,6
12,4,3,6
12,5,2,6
12,7,1,6
12,9,4,6
12,13,1,6
12,15,2,6
12,16,1,6
12,18,7,6
12,20,2,6
12,21,8,6
12,23,4,6
13,0,3,6
13,16,1,6
14,0,17,6
14,2,1,6
14,8,1,6
14,10,1,6
16,0,1,6
16,16,1,6
17,0,5,6
17,1,6,6
17,2,7,6
17,4,5,6
17,5,4,6
17,18,3,6
17,19,2,6
17,21,8,6
18,0,1,6
18,11,1,6
18,14,1,6
18,19,2,6
20,8,4,6
20,19,1,6
21,0,4,6
21,4,1,6
21,5,1,6
21,9,1,6
21,13,1,6
21,14,2,6
22,0,29,6
22,1,1,6
22,2,3,6
22,3,3,6
22,6,1,6
22,17,1,6
22,18,2,6
24,0,7,6
24,1,3,6
24,2,3,6
24,3,3,6
24,5,2,6
24,20,2,6
24,23,3,6
0,1,19,7
0,2,7,7
0,3,6,7
0,4,6,7
0,5,2,7
0,6,20,7
0,7,13,7
0,8,12,7
0,10,14,7
0,12,4,7
0,15,1,7
0,16,4,7
0,17,3,7
0,19,5,7
0,20,2,7
1,6,2,7
2,2,1,7
2,3,1,7
2,4,10,7
2,9,3,7
2,11,1,7
2,18,1,7
3,0,1,7
3,1,2,7
3,2,1,7
3,3,3,7
3,4,6,7
3,5,3,7
4,0,2,7
4,1,18,7
4,3,8,7
4,4,3,7
4,5,7,7
4,9,1,7
4,15,6,7
4,18,3,7
4,19,1,7
4,21,3,7
6,0,3,7
7,0,8,7
7,1,4,7
7,3,1,7
7,4,2,7
7,6,2,7
7,12,2,7
7,21,5,7
7,22,3,7
9,7,2,7
9,11,5,7
9,13,3,7
9,14,10,7
9,19,1,7
10,0,9,7
10,4,1,7
10,14,1,7
10,17,1,7
10,19,1,7
11,9,2,7
11,17,1,7
12,0,20,7
12,2,18,7
12,3,16,7
12,4,9,7
12,9,2,7
12,10,4,7
12,15,5,7
12,16,2,7
12,17,1,7
12,18,2,7
12,20,9,7
12,23,2,7
14,0,25,7
14,3,2,7
14,10,3,7
15,0,2,7
16,0,2,7
16,4,2,7
16,8,1,7
16,11,1,7
16,12,2,7
16,16,2,7
17,0,2,7
17,1,9,7
17,2,7,7
17,4,5,7
17,8,1,7
17,9,3,7
17,11,2,7
17,15,1,7
17,21,8,7
18,1,1,7
18,10,2,7
18,14,2,7
20,8,5,7
20,12,2,7
20,16,2,7
20,19,3,7
21,0,1,7
22,0,16,7
22,10,2,7
22,12,2,7
23,0,2,7
24,0,4,7
24,1,6,7
24,2,3,7
24,5,10,7
24,8,1,7
24,18,3,7
24,19,2,7
0,1,30,8
0,2,2,8
0,3,1,8
0,4,8,8
0,5,2,8
0,6,14,8
0,7,25,8
0,8,4,8
0,9,1,8
0,10,10,8
0,11,6,8
0,13,1,8
0,14,4,8
0,16,2,8
0,17,8,8
0,18,2,8
0,20,1,8
2,0,4,8
2,1,2,8
2,2,2,8
2,3,1,8
2,9,3,8
2,13,1,8
2,14,3,8
2,18,9,8
3,1,1,8
3,2,6,8
3,4,2,8
3,5,8,8
3,16,2,8
3,17,5,8
4,0,4,8
4,1,10,8
4,4,6,8
4,9,3,8
4,15,3,8
4,18,6,8
4,21,2,8
5,6,2,8
6,0,2,8
6,1,1,8
7,0,10,8
7,1,2,8
7,3,2,8
7,6,2,8
7,22,4,8
9,1,1,8
9,11,6,8
9,14,9,8
9,17,2,8
9,19,2,8
9,24,1,8
10,0,1,8
10,3,2,8
10,4,2,8
10,11,1,8
10,16,1,8
10,19,1,8
11,1,1,8
12,0,26,8
12,2,19,8
12,3,13,8
12,4,10,8
12,5,3,8
12,7,3,8
12,9,5,8
12,12,1,8
12,13,2,8
12,15,3,8
12,17,2,8
12,18,1,8
12,20,6,8
12,21,1,8
14,0,11,8
14,7,3,8
14,10,1,8
15,0,1,8
15,3,3,8
16,0,4,8
16,3,1,8
16,8,1,8
16,11,5,8
16,12,3,8
16,13,3,8
16,14,3,8
16,16,1,8
16,17,6,8
17,0,1,8
17,1,11,8
17,2,3,8
17,4,8,8
17,5,3,8
17,8,2,8
17,9,3,8
17,10,4,8
17,16,2,8
17,19,1,8
17,20,1,8
17,21,8,8
18,8,1,8
18,19,2,8
19,0,1,8
19,1,2,8
19,5,1,8
20,8,5,8
21,0,8,8
21,2,2,8
21,4,1,8
21,12,2,8
21,19,3,8
22,0,26,8
22,1,4,8
22,4,1,8
22,5,1,8
22,9,3,8
22,15,1,8
22,20,1,8
22,21,1,8
24,0,9,8
24,1,7,8
24,2,2,8
24,3,5,8
24,6,2,8
24,7,2,8
24,8,2,8
24,15,3,8
24,18,2,8
0,1,16,9
0,2,7,9
0,3,13,9
0,4,6,9
0,5,5,9
0,6,27,9
0,7,31,9
0,8,5,9
0,9,7,9
0,11,1,9
0,13,1,9
0,17,10,9
0,18,1,9
0,19,8,9
0,20,5,9
0,22,2,9
0,24,1,9
1,10,1,9
2,0,2,9
2,1,7,9
2,2,4,9
2,3,5,9
2,4,2,9
2,12,2,9
2,18,1,9
3,1,2,9
3,2,12,9
3,5,1,9
3,14,1,9
3,15,1,9
3,23,1,9
4,0,5,9
4,1,6,9
4,3,3,9
4,4,1,9
4,5,3,9
4,10,1,9
4,15,1,9
4,18,14,9
4,19,2,9
4,20,2,9
4,24,1,9
5,3,3,9
5,6,2,9
5,10,4,9
6,0,4,9
7,0,5,9
7,1,2,9
7,2,1,9
7,3,2,9
7,5,2,9
7,6,2,9
7,22,4,9
8,18,1,9
9,0,2,9
9,1,1,9
9,8,2,9
9,11,2,9
9,13,1,9
9,14,6,9
9,23,1,9
10,0,7,9
10,7,2,9
10,11,1,9
10,14,1,9
10,17,1,9
10,19,1,9
12,0,19,9
12,2,12,9
12,3,8,9
12,4,6,9
12,5,2,9
12,9,7,9
12,10,1,9
12,11,5,9
12,12,3,9
12,14,3,9
12,16,6,9
12,17,2,9
12,18,2,9
12,20,13,9
12,21,6,9
12,22,1,9
13,0,6,9
13,9,2,9
14,0,28,9
14,3,1,9
14,10,6,9
15,0,3,9
15,3,4,9
16,0,3,9
16,2,2,9
16,8,1,9
16,14,1,9
16,17,2,9
17,0,10,9
17,1,12,9
17,2,8,9
17,4,10,9
17,5,4,9
17,16,1,9
17,21,4,9
17,22,4,9
17,24,4,9
18,8,2,9
18,14,1,9
18,17,2,9
19,2,1,9
19,3,1,9
19,5,2,9
19,7,2,9
20,0,2,9
20,8,1,9
20,12,1,9
21,0,7,9
21,1,5,9
21,7,1,9
21,8,1,9
21,11,1,9
21,12,2,9
21,19,2,9
22,0,32,9
22,6,1,9
22,8,2,9
22,12,2,9
22,14,2,9
22,17,2,9
22,20,3,9
22,21,1,9
23,3,1,9
24,0,5,9
24,1,6,9
24,3,8,9
24,5,3,9
0,1,30,10
0,2,12,10
0,3,3,10
0,4,9,10
0,5,2,10
0,6,21,10
0,7,15,10
0,8,10,10
0,9,1,10
0,10,6,10
0,11,3,10
0,12,2,10
0,14,2,10
0,17,7,10
0,18,1,10
0,19,3,10
0,20,3,10
0,21,1,10
1,0,2,10
1,6,1,10
2,0,2,10
2,1,4,10
2,2,1,10
2,3,2,10
2,4,5,10
2,9,1,10
2,11,2,10
3,0,1,10
3,3,3,10
3,5,2,10
4,0,10,10
4,1,13,10
4,3,9,10
4,5,1,10
4,9,5,10
4,15,1,10
4,18,1,10
4,19,2,10
4,20,2,10
4,24,2,10
7,0,8,10
7,2,2,10
7,5,4,10
7,6,2,10
7,20,4,10
7,22,3,10
9,0,5,10
9,11,3,10
9,14,3,10
9,23,1,10
10,0,4,10
10,11,3,10
10,19,1,10
11,0,6,10
11,2,2,10
11,3,1,10
12,0,36,10
12,2,8,10
12,3,12,10
12,4,9,10
12,5,3,10
12,9,4,10
12,11,3,10
12,14,3,10
12,16,3,10
12,17,1,10
12,18,2,10
12,19,2,10
12,20,5,10
12,21,1,10
12,24,1,10
14,0,18,10
14,1,1,10
14,22,5,10
16,0,4,10
16,8,3,10
16,11,2,10
16,14,4,10
16,16,2,10
17,0,2,10
17,1,8,10
17,2,7,10
17,4,1,10
17,5,2,10
17,15,1,10
17,21,3,10
17,22,1,10
18,0,1,10
18,11,4,10
18,14,1,10
19,4,2,10
19,19,2,10
20,8,1,10
20,13,1,10
21,0,7,10
21,1,1,10
21,7,4,10
21,11,2,10
22,0,22,10
22,5,3,10
22,6,1,10
22,8,2,10
22,10,1,10
22,17,4,10
22,20,1,10
23,1,1,10
24,0,13,10
24,1,3,10
24,2,1,10
24,3,3,10
24,5,6,10
24,7,2,10
24,10,2,10
24,11,1,10
24,18,2,10
24,21,12,10
24,24,2,10
0,1,9,11
0,2,13,11
0,3,6,11
0,4,9,11
0,5,1,11
0,6,27,11
0,7,18,11
0,8,5,11
0,9,4,11
0,10,2,11
0,11,6,11
0,12,1,11
0,13,3,11
0,14,3,11
0,16,2,11
0,17,3,11
0,18,1,11
0,19,9,11
0,20,4,11
0,21,1,11
0,24,2,11
2,0,2,11
2,1,5,11
2,2,5,11
2,3,3,11
2,4,3,11
2,6,1,11
2,9,5,11
2,11,1,11
2,15,1,11
2,18,5,11
2,20,2,11
3,0,1,11
3,1,1,11
3,4,2,11
3,5,7,11
4,0,14,11
4,1,12,11
4,3,5,11
4,4,1,11
4,5,5,11
4,9,2,11
4,10,2,11
4,15,5,11
4,18,3,11
4,22,1,11
4,23,1,11
5,0,2,11
5,6,2,11
6,0,4,11
7,0,1,11
7,1,3,11
7,2,2,11
7,15,3,11
8,1,1,11
9,0,4,11
9,8,2,11
9,11,1,11
9,13,2,11
9,14,2,11
9,16,2,11
9,23,2,11
10,0,5,11
10,3,2,11
10,4,2,11
10,5,1,11
10,7,2,11
10,11,8,11
10,12,1,11
10,21,2,11
11,0,1,11
12,0,15,11
12,2,9,11
12,3,11,11
12,4,8,11
12,5,5,11
12,11,3,11
12,13,3,11
12,15,1,11
12,16,9,11
12,17,2,11
12,19,1,11
12,20,10,11
12,24,7,11
14,0,18,11
14,3,1,11
14,5,1,11
14,7,3,11
16,0,10,11
16,1,1,11
16,7,2,11
16,8,1,11
16,11,2,11
16,13,2,11
16,17,1,11
17,0,5,11
17,1,11,11
17,2,5,11
17,4,5,11
17,5,9,11
17,6,5,11
17,15,8,11
17,16,4,11
17,18,1,11
17,23,1,11
18,0,1,11
18,4,2,11
18,13,1,11
18,17,5,11
18,19,1,11
20,0,2,11
21,0,4,11
21,1,2,11
21,7,2,11
21,8,1,11
21,19,2,11
22,0,18,11
22,1,1,11
22,2,4,11
22,4,2,11
22,6,1,11
22,8,4,11
22,16,1,11
22,17,2,11
22,20,1,11
22,21,3,11
23,1,1,11
23,12,11,11
23,23,1,11
24,0,4,11
24,1,7,11
24,2,1,11
24,3,2,11
24,8,5,11
24,18,2,11
24,22,1,11
0,1,32,12
0,2,2,12
0,3,10,12
0,4,9,12
0,5,2,12
0,6,30,12
0,7,17,12
0,8,10,12
0,9,1,12
0,10,6,12
0,11,4,12
0,12,4,12
0,15,2,12
0,16,2,12
0,17,4,12
0,18,2,12
0,19,3,12
0,20,1,12
1,0,1,12
2,0,2,12
2,1,8,12
2,2,2,12
2,3,6,12
2,4,4,12
2,8,2,12
2,9,3,12
2,10,2,12
2,14,1,12
2,15,1,12
2,18,5,12
2,21,4,12
2,23,2,12
3,1,2,12
3,2,11,12
3,3,1,12
3,4,1,12
3,5,8,12
3,21,2,12
4,0,2,12
4,1,3,12
4,3,2,12
4,4,1,12
4,5,2,12
4,6,3,12
4,9,2,12
4,15,4,12
4,16,2,12
4,18,7,12
4,19,1,12
4,20,1,12
4,21,1,12
6,6,2,12
6,8,4,12
6,10,1,12
7,0,4,12
7,5,2,12
7,9,2,12
7,12,2,12
7,22,1,12
9,0,4,12
9,1,1,12
9,10,2,12
9,17,2,12
10,0,11,12
10,11,7,12
10,12,1,12
10,18,2,12
11,1,2,12
11,7,2,12
12,0,15,12
12,2,5,12
12,3,17,12
12,4,11,12
12,5,10,12
12,9,2,12
12,11,4,12
12,13,1,12
12,15,3,12
12,16,2,12
12,18,3,12
12,19,1,12
12,20,13,12
12,24,1,12
13,0,4,12
14,0,23,12
14,1,1,12
14,2,1,12
14,22,3,12
15,0,7,12
15,3,3,12
16,0,4,12
16,17,2,12
17,0,7,12
17,1,3,12
17,2,3,12
17,5,3,12
17,9,1,12
17,15,1,12
17,21,4,12
17,22,3,12
18,5,2,12
18,8,2,12
18,19,4,12
19,0,2,12
20,7,3,12
20,8,3,12
20,19,1,12
21,0,5,12
21,1,2,12
21,12,2,12
21,14,4,12
22,0,22,12
22,1,1,12
22,2,2,12
22,3,4,12
22,6,1,12
22,8,3,12
22,17,2,12
23,0,4,12
23,1,2,12
23,2,1,12
23,15,2,12
24,0,9,12
24,1,12,12
24,2,1,12
24,5,3,12
24,9,2,12
24,16,1,12
24,18,3,12
24,23,1,12
0,1,20,13
0,2,6,13
0,3,4,13
0,4,11,13
0,5,5,13
0,6,20,13
0,7,8,13
0,8,4,13
0,10,2,13
0,11,5,13
0,12,6,13
0,13,4,13
0,14,5,13
0,15,1,13
0,17,1,13
0,18,3,13
0,19,1,13
0,20,3,13
0,21,1,13
2,0,7,13
2,1,4,13
2,2,1,13
2,3,2,13
2,9,3,13
2,11,2,13
2,16,1,13
3,1,2,13
3,2,2,13
3,4,2,13
3,5,1,13
3,11,1,13
4,0,7,13
4,1,15,13
4,4,4,13
4,5,1,13
4,15,1,13
4,18,1,13
4,22,1,13
5,0,2,13
6,0,2,13
7,0,6,13
7,1,1,13
7,3,1,13
7,4,2,13
7,6,1,13
7,22,3,13
8,1,1,13
9,0,6,13
9,11,2,13
9,13,12,13
9,14,5,13
10,0,2,13
10,1,1,13
10,11,2,13
10,13,2,13
10,14,2,13
10,17,2,13
10,19,3,13
11,0,1,13
11,1,1,13
12,0,21,13
12,2,18,13
12,3,11,13
12,4,9,13
12,5,10,13
12,6,1,13
12,9,11,13
12,12,1,13
12,14,5,13
12,15,5,13
12,16,2,13
12,18,2,13
12,20,6,13
14,0,27,13
14,17,1,13
14,22,1,13
15,0,1,13
15,7,2,13
15,22,3,13
16,0,1,13
16,2,1,13
16,8,3,13
16,13,2,13
16,16,2,13
16,17,1,13
17,0,4,13
17,1,8,13
17,2,1,13
17,4,7,13
17,5,5,13
17,7,5,13
17,9,1,13
17,10,1,13
17,21,1,13
17,22,2,13
18,7,2,13
18,11,3,13
18,19,1,13
19,0,2,13
19,2,1,13
20,0,1,13
20,6,1,13
20,8,6,13
20,13,4,13
21,0,2,13
21,7,2,13
21,8,2,13
21,13,3,13
21,19,3,13
22,0,13,13
22,3,2,13
22,4,2,13
22,8,2,13
22,12,1,13
22,17,1,13
22,24,4,13
23,0,1,13
23,2,5,13
23,12,1,13
24,0,4,13
24,1,5,13
24,2,7,13
24,3,6,13
24,5,2,13
24,7,1,13
24,8,2,13
24,10,2,13
24,11,2,13
24,15,2,13
24,18,2,13
0,1,33,14
0,2,8,14
0,4,12,14
0,5,6,14
0,6,28,14
0,7,18,14
0,8,10,14
0,10,2,14
0,11,2,14
0,12,5,14
0,13,2,14
0,14,3,14
0,15,3,14
0,17,7,14
0,22,2,14
0,24,1,14
1,0,6,14
1,22,1,14
2,0,8,14
2,1,6,14
2,2,4,14
2,3,1,14
2,4,2,14
2,9,1,14
2,10,3,14
2,12,1,14
2,15,1,14
2,18,2,14
3,0,1,14
3,1,2,14
3,2,6,14
3,5,4,14
3,9,1,14
3,17,1,14
4,0,7,14
4,1,7,14
4,3,1,14
4,4,2,14
4,5,4,14
4,9,6,14
4,15,1,14
4,16,2,14
4,18,4,14
5,0,1,14
5,22,1,14
6,0,2,14
7,0,1,14
7,5,3,14
7,6,8,14
7,8,1,14
7,22,1,14
9,0,4,14
9,1,4,14
9,5,1,14
9,8,1,14
9,13,6,14
9,14,1,14
9,16,5,14
10,0,8,14
10,1,1,14
10,2,3,14
10,4,1,14
10,10,1,14
10,11,4,14
10,12,1,14
10,13,2,14
10,14,3,14
11,0,6,14
12,0,36,14
12,2,10,14
12,3,17,14
12,4,5,14
12,5,3,14
12,6,3,14
12,8,1,14
12,9,1,14
12,11,2,14
12,12,2,14
12,15,2,14
12,16,2,14
12,17,3,14
12,18,6,14
12,20,6,14
12,21,2,14
12,23,2,14
13,0,4,14
13,7,2,14
14,0,19,14
14,1,4,14
14,7,1,14
14,10,8,14
14,22,2,14
16,0,1,14
16,11,7,14
16,14,2,14
17,1,16,14
17,2,2,14
17,5,2,14
17,6,3,14
17,16,1,14
17,18,6,14
17,22,2,14
18,0,2,14
18,8,3,14
18,19,2,14
19,0,1,14
19,2,1,14
19,3,2,14
20,0,5,14
20,13,1,14
21,0,5,14
21,11,2,14
21,16,1,14
21,18,1,14
21,19,1,14
22,0,23,14
22,2,3,14
22,6,1,14
22,8,1,14
23,0,2,14
24,0,10,14
24,1,4,14
24,2,5,14
24,3,8,14
24,5,1,14
24,8,1,14
24,9,2,14
24,15,1,14
24,22,1,14
24,23,1,14
0,1,34,15
